time,p_u,t_u,rh_u,rh_u_cor,qh_u,wspd_u,wdir_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_stake,z_pt,z_pt_cor,precip_u,precip_u_cor,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_geoid,gps_hdop,gps_numsat,gps_q,batt_v,batt_v_ini,batt_v_ss,fan_dc_u,freq_vw,t_log,t_rad
2020-10-20,794.8083,-18.7033,82.7417,100.0,1.0396,7.7812,152.1708,2.3055,2.4887,4.1963,2.3313,,238.4219,234.1876,0.9985,-19.9095,5.9534,29.601,1.4078,1.461,,,,,,,,,,,,,-5.3172,4.481,,77.181814,61.115792,1890.25,145723.5,,0.74,,,12.62,,,119.52,,,-18.6892
2020-10-21,789.3208,-21.7642,80.485,100.0,0.7937,4.6005,171.1542,0.603,0.8517,2.104,0.7986,,226.7114,226.0335,0.9945,-22.1091,0.6483,3.6873,1.4076,1.4657,,,,,,,,,,,,,-5.0637,3.9982,,77.181806,61.115733,1888.0,145723.5,,0.74,,,12.61,,,118.38,,,-21.8796
2020-10-22,789.6375,-17.8162,82.9833,100.0,1.013,7.3877,208.7917,0.6807,1.0434,1.6494,0.9793,,240.8684,240.6468,0.9976,-17.9291,0.7497,3.3516,1.4022,1.407,,,,,,,,,,,,,-4.7304,4.102,,77.181805,61.115709,1886.75,145723.5,,0.72,,,12.6,,,116.18,,,-17.8617
2020-10-23,789.7,-25.9979,76.8579,100.0,0.47,5.2204,145.4,0.745,0.9225,1.8873,0.8666,,211.6593,211.3493,0.9976,-26.1198,0.1237,1.06,1.4083,1.436,,,,,,,,,,,,,-5.2714,4.0215,,77.181794,61.115742,1892.25,145723.0,,0.73,,,12.6,,,115.78,,,-26.005
2020-10-24,789.8667,-35.355,70.8679,100.0,0.1701,4.7098,119.0917,0.393,0.8714,1.5238,0.8194,,181.1297,181.0828,0.9975,-35.4321,0.0753,1.6602,1.4055,1.4588,,,,,,,,,,,,,-5.6235,3.924,,77.18181,61.115756,1887.5,145722.25,,0.72,,,12.59,,,117.4,,,-35.3692
2020-10-25,788.7217,-33.9639,71.5809,100.0,0.1991,5.7429,120.1783,0.3455,1.0825,1.6354,1.019,,185.3168,185.5027,0.9958,-33.9984,-0.0478,-0.2779,1.4067,1.463,,,,,,,,,,,,,-5.3567,3.8287,,77.181802,61.115773,1887.67,115722.0,,0.71,,,12.58,,,115.03,,,-33.9774
2020-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-27,780.2,-36.39,69.9,100.0,0.153,4.581,118.1,0.2418,0.0,1.6757,0.0,,177.9214,178.1595,0.9972,-36.3886,-0.0011,0.1792,1.417,1.482,,,,,,,,,,,,,-5.3192,4.0306,,77.181814,61.115773,1892.0,235722.0,,0.79,,,12.57,,,121.0,,,-36.37
2020-10-28,783.9,-39.52,67.84,100.0,0.1075,3.23,117.5,0.0442,0.0,1.4101,0.0,,168.6926,168.9536,0.9972,-39.5078,-0.0049,0.0074,1.4131,1.473,,,,,,,,,,,,,-5.3185,3.9809,,77.181789,61.115735,1884.0,235722.0,,0.79,,,12.57,,,118.2,,,-39.51
2020-10-29,785.9,-37.22,69.16,100.0,0.1386,3.828,118.0,-0.0901,0.0,0.9332,0.0,,175.395,175.6339,0.9966,-37.2321,0.0071,0.336,1.4071,1.445,,,,,,,,,,,,,-5.4003,3.8831,,77.181803,61.115687,1885.0,235722.0,,0.79,,,12.57,,,115.2,,,-37.23
2020-10-30,782.7,-31.76,72.59,100.0,0.251,4.237,128.4,-0.0875,0.0,0.6938,0.0,,192.1256,192.3889,0.9956,-31.7964,0.0392,0.71,1.3969,1.45,,,,,,,,,,,,,-5.4078,3.808,,77.181796,61.115834,1894.0,235723.0,,0.79,,,12.55,,,119.6,,,-31.8
2020-10-31,781.1,-22.88,78.47,100.0,0.6214,4.324,150.8,0.0043,0.0,0.3857,0.0,,221.8789,222.0079,0.9939,-23.0013,0.2948,1.9066,1.4128,1.446,,,,,,,,,,,,,-5.3598,3.6697,,77.181845,61.115915,1897.0,235723.0,,0.78,,,12.55,,,111.8,,,-23.0
2020-11-01,780.9,-28.61,75.13,100.0,0.3493,2.565,131.3,-0.1976,0.0,0.3117,0.0,,202.2905,202.5467,0.9947,-28.672,0.0565,0.6774,1.4268,1.487,,,,,,,,,,,,,-5.3161,3.6742,,77.181816,61.115853,1883.0,235722.0,,0.78,,,12.57,,,113.3,,,-28.67
2020-11-02,777.5,-26.83,76.09,100.0,0.4208,2.783,141.6,-0.0381,0.0,0.3306,0.0,,208.0819,208.2518,0.9928,-26.9692,0.1591,1.4566,1.4263,1.477,,,,,,,,,,,,,-5.2922,3.7101,,77.181818,61.115746,1884.0,235723.0,,0.78,,,12.55,,,116.8,,,-26.97
2020-11-03,783.0,-29.58,74.38,100.0,0.3152,1.418,133.4,0.0078,0.0,0.3785,0.0,,198.9066,199.0992,0.9926,-29.7196,0.0647,0.7726,1.4004,1.46,,,,,,,,,,,,,-5.334,3.7994,,77.181801,61.115793,1880.0,235721.0,,0.78,,,12.57,,,114.6,,,-29.73
2020-11-04,778.9,-26.31,76.4,100.0,0.4428,1.109,141.4,-0.0381,0.0,0.1951,0.0,,210.0642,210.1525,0.9952,-26.4102,0.0494,0.4442,1.3908,1.434,,,,,,,,,,,,,-5.3959,3.8688,,77.181781,61.115779,1879.0,235721.0,,0.88,,,12.56,,,116.2,,,-26.42
2020-11-05,764.4,-23.71,78.56,100.0,0.5851,0.712,191.7,-0.1378,0.0,0.0352,0.0,,219.0793,219.2121,0.9953,-23.7925,0.0,0.0,1.4478,1.458,,,,,,,,,,,,,-5.3452,3.8726,,77.181798,61.115762,1884.0,235721.0,,0.87,,,12.56,,,118.5,,,-23.8
2020-11-06,778.5,-32.51,72.72,100.0,0.2331,0.329,189.0,-0.3986,0.0,0.2141,0.0,,189.2788,189.4987,0.9902,-32.7084,0.0,0.0,1.4342,1.484,,,,,,,,,,,,,-5.4107,3.782,,77.181781,61.115734,1888.0,235722.0,,0.88,,,12.54,,,118.2,,,-32.72
2020-11-07,782.3,-38.55,68.71,100.0,0.1201,,,-0.3154,0.0,0.3288,0.0,,170.8045,171.0869,0.9886,-38.7735,,,1.4355,1.503,,,,,,,,,,,,,-5.5083,3.745,,77.181785,61.115769,1878.0,235722.0,,0.88,,,12.53,,,113.7,,,-38.79
2020-11-08,779.5,-42.44,66.12,100.0,0.0775,,,-0.1932,0.0,0.3911,0.0,,160.1812,160.329,0.9943,-42.5494,,,1.4126,1.495,,,,,,,,,,,,,-5.5834,3.7724,,77.181784,61.115674,1888.0,235721.0,,0.98,,,12.53,,,113.3,,,-42.56
2020-11-09,787.8,-43.19,65.53,100.0,0.0703,,,-0.3111,0.0,0.3126,0.0,,158.1013,158.276,0.9943,-43.2909,,,1.4314,1.509,,,,,,,,,,,,,-5.6806,3.7174,,77.181783,61.115853,1886.0,235722.0,,1.01,,,12.54,,,117.5,,,-43.3
2020-11-10,782.2,-42.85,65.57,100.0,0.0736,,,-0.1776,0.0,0.2972,0.0,,159.1839,159.286,0.9961,-42.9259,,,1.4159,1.496,,,,,,,,,,,,,-5.6582,3.6554,,77.181813,61.115831,1883.0,235721.0,,1.02,,,12.54,,,112.7,,,-42.94
2020-11-11,774.1,-31.71,72.35,100.0,0.2551,,,-0.2574,0.0,0.757,0.0,,192.2268,192.2381,0.9949,-31.8461,,,1.4272,1.46,,,,,,,,,,,,,-5.7281,3.4313,,77.18179,61.115871,1895.0,235721.0,,1.04,,,12.52,,,118.0,,,-31.85
2020-11-12,775.1,-30.34,73.84,100.0,0.2942,,,-0.7591,0.0,0.5339,0.0,,195.507,195.6712,0.9821,-30.7745,,,,1.452,,,,,,,,,,,,,-5.7204,3.4144,,77.181796,61.115685,1891.0,235721.0,,0.96,,,12.52,,,117.8,,,-30.78
2020-11-13,770.8,-27.76,75.5,100.0,0.3862,,,-0.227,0.0,0.1771,0.0,,204.8365,204.9743,0.9916,-27.9439,,,1.4227,1.45,,,,,,,,,,,,,-5.8232,3.7283,,77.181812,61.115757,1884.0,235722.0,,0.96,,,12.51,,,117.2,,,-27.95
2020-11-14,769.8,-25.8,76.71,100.0,0.4717,0.002,128.2,-0.0719,0.0,0.1373,0.0,,211.7464,211.7967,0.9945,-25.9293,,,,1.458,,,,,,,,,,,,,-5.8402,3.899,,77.181813,61.115779,1888.0,235721.0,,0.95,,,12.5,,,117.8,,,-25.93
2020-11-15,776.5,-29.79,74.26,100.0,0.311,0.002,163.2,-0.2851,0.0,0.037,0.0,,198.6133,198.6882,0.997,-29.8464,,,,1.459,,,,,,,,,,,,,-6.1049,3.9948,,77.18179,61.115789,1890.0,235720.0,,0.94,,,12.49,,,112.3,,,-29.85
2020-11-16,777.7,-23.24,78.25,100.0,0.6024,9.06,186.0,-0.0355,0.0,0.0786,0.0,,220.5794,220.5972,0.9936,-23.4006,0.7249,4.7223,1.429,1.405,,,,,,,,,,,,,-5.8453,4.1653,,77.18181,61.115698,1884.0,235721.0,,0.79,,,12.51,,,110.2,,,-23.4
2020-11-17,780.6,-28.63,75.06,100.0,0.3488,8.18,205.1,-0.1075,0.0,0.0976,0.0,,202.1122,202.1895,0.9935,-28.7815,0.3861,4.1768,1.4258,1.47,,,,,,,,,,,,,-5.8031,4.3714,,77.181822,61.115752,1887.0,235720.0,,0.81,,,12.48,,,111.7,,,-28.79
2020-11-18,786.3,-22.53,78.7,100.0,0.6388,9.53,184.8,-0.0953,0.0,0.299,0.0,,223.2754,223.2456,0.9955,-22.6547,,,,1.241,,,,,,,,,,,,,-5.747,4.6057,,77.181796,61.115773,1886.0,235720.0,,0.79,,,12.5,,,114.8,,,-22.66
2020-11-19,788.1,-17.53,83.0,100.0,1.0303,8.77,184.0,-0.1075,0.0,0.28,0.0,,241.3528,241.3809,0.9922,-17.715,,,,1.323,,,,,,,,,,,,,-5.8048,4.6748,,77.181799,61.115723,1887.0,235719.0,,0.7,,,12.5,,,110.2,,,-17.72
2020-11-20,788.4,-17.11,83.6,100.0,1.0714,8.78,166.1,-0.0381,0.0,0.1951,0.0,,243.0587,243.0381,0.9934,-17.2781,,,,1.344,,,,,,,,,,,,,-5.7049,4.503,,77.181796,61.115766,1884.0,235720.0,,0.7,,,12.48,,,116.7,,,-17.28
2020-11-21,785.3,-21.24,80.3,100.0,0.7253,4.792,146.7,-0.0919,0.0,0.093,0.0,,227.707,227.8001,0.9933,-21.3857,,,,1.363,,,,,,,,,,,,,-5.8388,4.4137,,77.181802,61.115748,1885.0,235720.0,,0.98,,,12.49,,,110.1,,,-21.4
2020-11-22,784.3,-28.65,75.27,100.0,0.3464,3.596,141.8,-0.1811,0.0,0.2556,0.0,,202.0457,202.0826,0.9935,-28.8142,,,,1.382,,,,,,,,,,,,,-5.5905,4.3718,,77.181794,61.115713,1883.0,235719.0,,0.77,,,12.47,,,110.8,,,-28.82
2020-11-23,783.6,-37.4,69.54,100.0,0.1363,3.51,132.1,-0.2357,0.0,0.3866,0.0,,174.8123,174.8391,0.9961,-37.5017,,,,1.396,,,,,,,,,,,,,-5.8277,4.2145,,77.181804,61.115719,1886.0,235720.0,,0.77,,,12.48,,,111.2,,,-37.51
2020-11-24,783.3,-32.62,72.11,100.0,0.229,4.096,162.6,-0.1794,0.0,0.5113,0.0,,189.4979,189.479,0.9967,-32.7169,,,,1.35,,,,,,,,,,,,,-5.8757,4.0644,,77.181819,61.115716,1883.0,235719.0,,0.81,,,12.47,,,113.6,,,-32.72
2020-11-25,786.6,-24.21,77.7,100.0,0.5411,7.75,204.6,-0.0061,0.0,0.0307,0.0,,217.2296,217.2786,0.9943,-24.3449,,,,1.341,,,,,,,,,,,,,-5.9485,3.9094,,77.181799,61.115735,1886.0,235718.0,,0.81,,,12.47,,,113.0,,,-24.35
2020-11-26,772.3,-33.62,72.01,100.0,0.2087,6.642,133.7,0.0303,0.0,0.2394,0.0,,186.1855,186.2579,0.9946,-33.7444,,,,1.39,,,,,,,,,,,,,-6.0348,3.9201,,77.181812,61.115715,1884.0,235718.0,,0.82,,,12.44,,,114.2,,,-33.76
2020-11-27,761.7,-39.31,68.08,100.0,0.1133,4.387,135.6,-0.3908,0.0,0.8573,0.0,,169.0072,169.0917,0.9936,-39.462,,,,1.377,,,,,,,,,,,,,-6.0534,3.9601,,77.18182,61.115783,1886.0,235719.0,,0.82,,,12.46,,,115.4,,,-39.48
2020-11-28,773.0,-36.23,69.91,100.0,0.1571,5.237,153.8,-0.2712,0.0,0.3848,0.0,,177.9823,178.1562,0.9922,-36.3903,,,,1.367,,,,,,,,,,,,,-5.9553,4.0727,,77.181821,61.115794,1884.0,235719.0,,0.82,,,12.45,,,109.6,,,-36.41
2020-11-29,776.7,-36.18,69.9,100.0,0.1572,5.9,148.5,-0.2175,0.0,0.1852,0.0,,178.1725,178.2586,0.9927,-36.3572,,,,1.398,,,,,,,,,,,,,-5.9174,4.0846,,77.181796,61.11569,1888.0,235718.0,,0.79,,,12.42,,,115.8,,,-36.37
2020-11-30,778.0,-35.01,70.48,100.0,0.1783,7.418,178.8,-0.1612,0.0,0.2728,0.0,,181.9739,182.0768,0.9956,-35.0991,,,,1.395,,,,,,,,,,,,,-6.0153,4.6539,,77.18181,61.115806,1890.0,235719.0,,0.78,,,12.43,,,112.2,,,-35.12
2020-12-01,785.1,-38.67,68.3,100.0,0.1181,4.826,162.5,-0.2912,0.0,0.3324,0.0,,170.2825,170.4541,0.9866,-38.9917,,,,1.409,,,,,,,,,,,,,-5.9336,4.5978,,77.181806,61.115777,1886.0,235718.0,,0.78,,,12.44,,,110.6,,,-39.01
2020-12-02,785.6,-40.27,67.04,100.0,0.0985,4.803,143.5,-0.2452,0.0,0.645,0.0,,166.5022,166.5651,0.9968,-40.3401,,,,1.39,,,,,,,,,,,,,-5.8245,4.7745,,77.181792,61.115695,1883.0,235718.0,,0.77,,,12.41,,,110.2,,,-40.35
2020-12-03,794.3,-29.65,73.69,100.0,0.3085,9.94,189.7,-0.0355,0.0,0.3261,0.0,,199.095,199.1362,0.9973,-29.7097,,,,1.369,,,,,,,,,,,,,-5.7097,4.843,,77.181823,61.115684,1890.0,235718.0,,0.78,,,12.43,,,112.6,,,-29.72
2020-12-04,797.4,-23.6,77.93,100.0,0.567,13.31,219.6,0.0,0.0,-0.0045,0.0,,219.643,219.526,0.9973,-23.7055,,,,1.363,,,,,,,,,,,,,-5.7736,4.7497,,77.181787,61.115766,1890.0,235719.0,,0.76,,,12.42,,,114.2,,,-23.67
2020-12-05,784.5,-28.27,75.3,100.0,0.3601,6.061,188.1,-0.1135,0.0,0.1084,0.0,,202.9232,202.2613,0.9892,-28.7668,,,,1.408,,,,,,,,,,,,,-5.6984,4.7016,,77.181763,61.11578,1874.0,235718.0,,0.71,,,12.42,,,110.2,,,-28.51
2020-12-06,777.8,-45.03,64.86,100.0,0.0573,2.191,169.1,-0.3276,0.0,0.5456,0.0,,152.8264,152.32,0.9909,-45.4923,,,,1.415,,,,,,,,,,,,,-5.6927,4.7342,,77.181783,61.115824,1869.0,235717.0,,0.75,,,12.4,,,107.9,,,-45.24
2020-12-07,781.8,-34.61,70.75,100.0,0.1853,4.16,169.1,-0.0615,0.0,0.3884,0.0,,183.5471,183.1871,0.9996,-34.7417,,,,1.37,,,,,,,,,,,,,-5.4865,4.2443,,77.181801,61.115814,1888.0,235718.0,,0.75,,,12.4,,,106.5,,,-34.6
2020-12-08,783.5,-27.98,75.21,100.0,0.3714,6.03,170.3,-0.1153,0.0,0.4011,0.0,,203.9205,203.9132,0.9895,-28.2632,,,,1.373,,,,,,,,,,,,,-5.5007,4.3038,,77.18179,61.115742,1880.0,235717.0,,0.85,,,12.41,,,109.5,,,-28.21
2020-12-09,785.2,-27.73,75.36,100.0,0.3802,5.421,163.2,-0.0979,0.0,0.467,0.0,,204.5269,204.6402,0.987,-28.044,,,,1.372,,,,,,,,,,,,,-5.409,4.3175,,77.181798,61.115789,1890.0,235717.0,,0.77,,,12.4,,,113.1,,,-28.03
2020-12-10,784.1,-25.68,76.68,100.0,0.4687,2.748,168.1,-0.0754,0.0,0.2033,0.0,,211.847,211.8662,0.9911,-25.9093,,,,1.34,,,,,,,,,,,,,-5.4402,4.2727,,77.181794,61.115763,1886.0,235716.0,,0.77,,,12.4,,,107.2,,,-25.9
2020-12-11,784.3,-21.59,79.34,100.0,0.702,6.544,186.9,-0.0893,0.0,0.2864,0.0,,226.4482,226.508,0.9933,-21.7438,,,,1.352,,,,,,,,,,,,,-5.5094,4.3415,,77.181792,61.115846,1891.0,235717.0,,0.77,,,12.39,,,113.0,,,-21.75
2020-12-12,787.7,-18.2,82.4,100.0,0.9677,10.16,182.0,-0.0598,0.0,0.0849,0.0,,238.7911,238.9429,0.9919,-18.3615,,,,,,,,,,,,,,,,,-5.534,4.3793,,77.181825,61.115802,1890.0,235717.0,,0.72,,,12.39,,,112.0,,,-18.37
2020-12-13,791.6,-24.49,77.79,100.0,0.5229,7.062,142.1,-0.1092,0.0,0.056,0.0,,216.2824,216.2937,0.9946,-24.6277,,,,1.302,,,,,,,,,,,,,-5.6495,4.3846,,77.181795,61.115745,1886.0,235716.0,,0.72,,,12.38,,,114.1,,,-24.63
2020-12-14,790.8,-18.04,83.0,100.0,0.9786,9.63,155.8,0.143,0.0,0.3297,0.0,,239.836,239.8051,0.9966,-18.1334,,,,1.269,,,,,,,,,,,,,-5.6949,4.4228,,77.181778,61.115787,1890.0,235717.0,,0.72,,,12.38,,,113.9,,,-18.13
2020-12-15,795.5,-19.11,82.6,100.0,0.8788,7.695,179.0,-0.0659,0.0,-0.1409,0.0,,234.8681,235.0546,0.9863,-19.4041,,,,1.312,,,,,,,,,,,,,-5.813,4.5063,,77.181798,61.115716,1886.0,235715.0,,0.72,,,12.36,,,107.7,,,-19.41
2020-12-16,800.0,-33.44,72.26,100.0,0.2054,5.681,132.9,-0.0841,0.0,0.813,0.0,,186.3359,186.425,0.9899,-33.6906,,,,1.321,,,,,,,,,,,,,-5.8968,4.5569,,77.181777,61.115703,1890.0,235715.0,,0.7,,,12.35,,,107.2,,,-33.7
2020-12-17,793.3,-32.57,72.38,100.0,0.2273,6.873,125.8,0.0277,0.0,1.0741,0.0,,190.0364,190.0744,1.0,-32.5277,,,,1.287,,,,,,,,,,,,,-5.8821,4.5375,,77.181788,61.115795,1881.0,235715.0,,0.7,,,12.37,,,112.0,,,-32.53
2020-12-18,790.6,-19.35,81.3,100.0,0.8642,5.926,189.1,-0.0355,0.0,0.0813,0.0,,234.4533,234.4942,0.9913,-19.5567,,,,1.286,,,,,,,,,,,,,-5.7071,4.51,,77.181795,61.115746,1889.0,235716.0,,0.7,,,12.36,,,112.0,,,-19.56
2020-12-19,790.6,-24.84,77.64,100.0,0.5056,2.976,156.4,-0.0997,0.0,-0.2304,0.0,,214.334,214.3974,0.9866,-25.1737,,,,1.311,,,,,,,,,,,,,-5.7105,4.5134,,77.181788,61.115791,1886.0,235716.0,,0.69,,,12.33,,,113.1,,,-25.18
2020-12-20,788.6,-30.35,74.01,100.0,0.2889,3.616,143.5,-0.078,0.0,0.3496,0.0,,196.2802,196.4414,0.9913,-30.5364,,,,1.321,,,,,,,,,,,,,-5.6244,4.4847,,77.18181,61.115719,1892.0,235714.0,,0.98,,,12.34,,,105.0,,,-30.54
2020-12-21,787.9,-33.43,71.87,100.0,0.2088,1.123,141.6,-0.1179,0.0,0.3451,0.0,,186.4968,186.7263,0.9914,-33.5925,,,,1.331,,,,,,,,,,,,,-5.6355,4.4828,,77.181785,61.115778,1887.0,235715.0,,0.99,,,12.36,,,108.2,,,-33.6
2020-12-22,784.8,-35.03,70.71,100.0,0.1764,1.013,122.9,-0.1672,0.0,0.3758,0.0,,182.2437,182.3834,0.9994,-34.9986,,,,1.308,,,,,,,,,,,,,-5.5946,4.4229,,77.181796,61.115791,1884.0,235714.0,,1.0,,,12.33,,,111.1,,,-35.0
2020-12-23,785.2,-29.89,74.01,100.0,0.3043,1.508,132.3,-0.0797,0.0,0.1707,0.0,,197.3575,197.5508,0.9865,-30.1942,,,,1.317,,,,,,,,,,,,,-5.627,4.2963,,77.181831,61.115758,1892.0,235714.0,,1.0,,,12.33,,,111.0,,,-30.2
2020-12-24,782.6,-29.53,74.23,100.0,0.317,0.555,151.1,-0.1075,0.0,0.411,0.0,,198.3569,198.5497,0.9846,-29.8877,,,,1.325,,,,,,,,,,,,,-5.6361,4.3032,,77.181825,61.115794,1888.0,235714.0,,0.85,,,12.31,,,109.4,,,-29.9
2020-12-25,772.4,-35.68,70.28,100.0,0.167,,,-0.3033,0.0,0.701,0.0,,181.0519,181.2301,1.0,-35.3756,,,,1.315,,,,,,,,,,,,,-5.6576,4.3907,,77.181809,61.115674,1880.0,235715.0,,0.83,,,12.33,,,104.0,,,-35.39
2020-12-26,780.1,-30.52,73.57,100.0,0.2869,,,-0.195,0.0,0.0018,0.0,,193.5731,193.7679,0.9668,-31.3657,,,,,,,,,,,,,,,,,-5.8486,4.299,,77.181836,61.115676,1896.0,235715.0,,0.85,,,12.31,,,105.0,,,-31.37
2020-12-27,792.4,-38.51,68.49,100.0,0.1191,,,-0.1776,0.0,0.4137,0.0,,171.131,171.2167,0.9912,-38.7312,,,,,,,,,,,,,,,,,-5.8464,4.3133,,77.181813,61.115723,1886.0,235714.0,,0.79,,,12.3,,,111.4,,,-38.74
2020-12-28,802.0,-36.17,69.73,100.0,0.1524,,,-0.3328,0.0,0.551,0.0,,179.307,179.3619,1.0,-35.992,,,,1.323,,,,,,,,,,,,,-5.8272,4.269,,77.181797,61.115821,1886.0,235715.0,,0.79,,,12.32,,,108.8,,,-35.99
2020-12-29,790.7,-22.67,78.71,100.0,0.6266,,,0.0503,0.0,0.5465,0.0,,225.9353,225.7702,1.0,-21.9507,,,,1.279,,,,,,,,,,,,,-5.6822,4.4416,,77.181804,61.115702,1884.0,235713.0,,0.8,,,12.32,,,111.9,,,-21.94
2020-12-30,793.0,-18.66,82.3,100.0,0.9201,,,-0.2305,0.0,0.1102,0.0,,235.3225,235.3806,0.9732,-19.3172,,,,1.263,,,,,,,,,,,,,-5.6931,4.5104,,77.181798,61.115758,1883.0,235713.0,,0.63,,,12.31,,,109.0,,,-19.32
2020-12-31,791.1,-27.51,75.9,100.0,0.386,,,-0.5953,0.0,0.4824,0.0,,204.2125,204.4492,0.9753,-28.1001,,,,,,,,,,,,,,,,,-5.6539,4.6314,,77.181799,61.115688,1884.0,235713.0,,0.63,,,12.31,,,108.1,,,-28.11
2021-01-01,783.4,-22.37,79.26,100.0,0.6513,,,-0.0381,0.0,0.467,0.0,,225.6816,225.6341,1.0,-21.9875,,,,,,,,,,,,,,,,,-5.632,4.6101,,77.181771,61.115722,1879.0,235714.0,,0.63,,,12.3,,,107.5,,,-21.98
2021-01-02,783.6,-21.43,80.2,100.0,0.7136,,,-0.0182,0.0,-0.0397,0.0,,227.1952,227.2176,0.9952,-21.5474,,,,1.218,,,,,,,,,,,,,-5.4968,4.7327,,77.181796,61.115758,1877.0,235714.0,,0.63,,,12.3,,,106.8,,,-21.55
2021-01-03,783.6,-28.02,75.52,100.0,0.3699,,,-0.4766,0.0,0.2367,0.0,,202.8296,203.111,0.9788,-28.5017,,,,,,,,,,,,,,,,,-5.444,4.8138,,77.181817,61.115769,1883.0,235712.0,,0.77,,,12.29,,,106.9,,,-28.52
2021-01-04,779.1,-26.91,75.99,100.0,0.4166,,,-0.1473,0.0,0.2556,0.0,,208.6383,208.7319,1.0,-26.8281,,,,,,,,,,,,,,,,,-5.5055,4.8459,,77.181791,61.115745,1884.0,235713.0,,0.64,,,12.27,,,110.3,,,-26.83
2021-01-05,786.9,-28.28,75.23,100.0,0.3586,,,-0.3328,0.0,0.0461,0.0,,201.3738,201.6193,0.9722,-28.9524,,,,,,,,,,,,,,,,,-5.6668,4.7146,,77.181777,61.115724,1891.0,235712.0,,0.64,,,12.29,,,104.6,,,-28.97
2021-01-06,788.8,-31.71,72.94,100.0,0.2504,,,-0.1577,0.0,0.1662,0.0,,193.1256,193.2286,1.0,-31.535,,,,,,,,,,,,,,,,,-5.7013,4.677,,77.181772,61.115681,1880.0,235712.0,,0.69,,,12.26,,,103.5,,,-31.54
2021-01-07,793.6,-36.71,69.75,100.0,0.1452,,,-0.4263,0.0,0.3288,0.0,,176.0883,176.4027,0.9868,-36.9736,,,,1.288,,,,,,,,,,,,,-5.7758,4.5608,,77.181798,61.115676,1883.0,235712.0,,0.71,,,12.27,,,104.2,,,-36.99
2021-01-08,786.9,-38.79,68.3,100.0,0.1162,,,-0.5026,0.0,0.3388,0.0,,169.2813,169.5705,0.9787,-39.2945,,,,,,,,,,,,,,,,,-5.8266,4.5695,,77.181779,61.115716,1883.0,235713.0,,0.7,,,12.27,,,105.9,,,-39.31
2021-01-09,798.8,-38.66,68.19,100.0,0.1162,,,-0.0217,0.0,0.187,0.0,,171.4027,171.4275,0.9997,-38.6597,,,,1.285,,,,,,,,,,,,,-5.8146,4.5525,,77.181798,61.115731,1884.0,235713.0,,0.7,,,12.26,,,104.2,,,-38.66
2021-01-10,795.0,-35.98,69.87,100.0,0.157,,,-0.3371,0.0,0.2701,0.0,,178.2647,178.4635,0.9866,-36.288,,,,,,,,,,,,,,,,,-5.8511,4.5104,,77.181809,61.115778,1889.0,235712.0,,0.73,,,12.24,,,103.8,,,-36.3
2021-01-11,787.3,-29.3,74.01,100.0,0.3227,,,0.0321,0.0,0.0976,0.0,,201.8576,201.7915,1.0,-28.9032,,,,1.27,,,,,,,,,,,,,-5.8073,4.5097,,77.181801,61.115762,1883.0,235713.0,,0.71,,,12.26,,,103.7,,,-28.9
2021-01-12,784.4,-31.97,72.63,100.0,0.2449,,,-0.6438,0.0,0.5303,0.0,,190.1549,190.5205,0.9807,-32.3835,,,,1.271,,,,,,,,,,,,,-5.83,4.4966,,77.181793,61.115684,1873.0,235711.0,,0.71,,,12.25,,,107.1,,,-32.4
2021-01-13,786.6,-21.91,79.13,100.0,0.6785,,,0.0381,0.0,0.3279,0.0,,226.9074,226.861,1.0,-21.6468,,,,,,,,,,,,,,,,,-5.8493,4.4828,,77.181791,61.115711,1878.0,235711.0,,0.68,,,12.23,,,104.2,,,-21.64
2021-01-14,783.2,-18.8,81.7,100.0,0.9193,,,-0.0243,0.0,0.1554,0.0,,236.7381,236.8009,0.9939,-18.9351,,,,,,,,,,,,,,,,,-5.829,4.5355,,77.181803,61.115722,1885.0,235711.0,,0.67,,,12.22,,,109.4,,,-18.94
2021-01-15,786.7,-16.0,84.6,100.0,1.1911,,,-0.1369,0.0,0.1843,0.0,,246.0662,246.1727,0.9803,-16.456,,,,,,,,,,,,,,,,,-5.8487,4.5597,,77.181799,61.115756,1874.0,235712.0,,0.71,,,12.22,,,106.2,,,-16.46
2021-01-16,788.9,-18.24,82.6,100.0,0.9625,,,-0.2686,0.0,-0.0452,0.0,,237.9009,238.0474,0.984,-18.6006,,,,1.254,,,,,,,,,,,,,-5.8542,4.5342,,77.181813,61.115725,1889.0,235711.0,,0.67,,,12.24,,,104.2,,,-18.61
2021-01-17,791.3,-23.13,78.6,100.0,0.5985,,,-0.1075,0.0,0.0497,0.0,,220.425,220.4585,0.9877,-23.4397,,,,1.251,,,,,,,,,,,,,-5.9244,4.5256,,77.181804,61.115753,1884.0,235710.0,,0.67,,,12.23,,,103.1,,,-23.44
